sexe_annee_dpt,annee,top,cla_age_5,sexe,dept,Npop,prev
1_2018_86,2018,,15-19,1,86,12410,0.29
2_2018_86,2018,,15-19,2,86,12550,0.518
9_2018_86,2018,,15-19,9,86,24970,0.405
1_2018_86,2018,,20-24,1,86,12540,0.662
2_2018_86,2018,,20-24,2,86,14610,1.465
9_2018_86,2018,,20-24,9,86,27150,1.094
1_2018_86,2018,,25-29,1,86,11120,1.286
2_2018_86,2018,,25-29,2,86,11780,2.259
9_2018_86,2018,,25-29,9,86,22900,1.786
1_2018_86,2018,,30-34,1,86,11160,1.962
2_2018_86,2018,,30-34,2,86,12210,3.49
9_2018_86,2018,,30-34,9,86,23370,2.76
1_2018_86,2018,,35-39,1,86,11760,2.449
2_2018_86,2018,,35-39,2,86,12840,5.258
9_2018_86,2018,,35-39,9,86,24600,3.915
1_2018_86,2018,,40-44,1,86,11510,3.711
2_2018_86,2018,,40-44,2,86,12370,6.751
9_2018_86,2018,,40-44,9,86,23880,5.286
1_2018_86,2018,,45-49,1,86,13270,3.436
2_2018_86,2018,,45-49,2,86,14020,8.311
9_2018_86,2018,,45-49,9,86,27290,5.94
1_2018_86,2018,,50-54,1,86,12920,4.651
2_2018_86,2018,,50-54,2,86,13690,8.856
9_2018_86,2018,,50-54,9,86,26610,6.814
1_2018_86,2018,,55-59,1,86,12870,5.237
2_2018_86,2018,,55-59,2,86,13580,9.69
9_2018_86,2018,,55-59,9,86,26450,7.524
1_2018_86,2018,,60-64,1,86,12880,4.868
2_2018_86,2018,,60-64,2,86,14050,9.627
9_2018_86,2018,,60-64,9,86,26930,7.352
1_2018_86,2018,,65-69,1,86,12530,4.662
2_2018_86,2018,,65-69,2,86,13520,10.237
9_2018_86,2018,,65-69,9,86,26050,7.555
1_2018_86,2018,,70-74,1,86,10210,5.043
2_2018_86,2018,,70-74,2,86,11110,10.661
9_2018_86,2018,,70-74,9,86,21320,7.97
1_2018_86,2018,,75-79,1,86,6700,7.055
2_2018_86,2018,,75-79,2,86,7890,12.668
9_2018_86,2018,,75-79,9,86,14600,10.09
1_2018_86,2018,,80-84,1,86,5880,9.272
2_2018_86,2018,,80-84,2,86,7970,13.945
9_2018_86,2018,,80-84,9,86,13850,11.962
1_2018_86,2018,,85-89,1,86,4120,11.378
2_2018_86,2018,,85-89,2,86,6670,17.911
9_2018_86,2018,,85-89,9,86,10790,15.416
1_2018_86,2018,,90-94,1,86,1780,13.652
2_2018_86,2018,,90-94,2,86,4180,19.598
9_2018_86,2018,,90-94,9,86,5960,17.824
1_2018_86,2018,,95et+,1,86,500,14.683
2_2018_86,2018,,95et+,2,86,1710,21.566
9_2018_86,2018,,95et+,9,86,2220,20
1_2018_86,2018,,tsage,1,86,199700,3.237
2_2018_86,2018,,tsage,2,86,218650,6.677
9_2018_86,2018,,tsage,9,86,418340,5.035
1_2018_87,2018,,00-04,1,87,8690,0
2_2018_87,2018,,00-04,2,87,8050,0
9_2018_87,2018,,00-04,9,87,16740,0
1_2018_87,2018,,05-09,1,87,9620,0
2_2018_87,2018,,05-09,2,87,9250,0
9_2018_87,2018,,05-09,9,87,18870,0
1_2018_87,2018,,10-14,1,87,9720,0
2_2018_87,2018,,10-14,2,87,9210,0
9_2018_87,2018,,10-14,9,87,18930,0.074
1_2018_87,2018,,15-19,1,87,9350,0.428
2_2018_87,2018,,15-19,2,87,9330,0.675
9_2018_87,2018,,15-19,9,87,18680,0.551
1_2018_87,2018,,20-24,1,87,8620,1.172
2_2018_87,2018,,20-24,2,87,9570,1.85
9_2018_87,2018,,20-24,9,87,18180,1.529
1_2018_87,2018,,25-29,1,87,8630,1.749
2_2018_87,2018,,25-29,2,87,9330,3.013
9_2018_87,2018,,25-29,9,87,17960,2.405
1_2018_87,2018,,30-34,1,87,8880,2.477
2_2018_87,2018,,30-34,2,87,9910,4.288
9_2018_87,2018,,30-34,9,87,18790,3.432
1_2018_87,2018,,35-39,1,87,9590,3.359
2_2018_87,2018,,35-39,2,87,10500,6.629
9_2018_87,2018,,35-39,9,87,20090,5.068
1_2018_87,2018,,40-44,1,87,9760,4.193
2_2018_87,2018,,40-44,2,87,10460,8.426
9_2018_87,2018,,40-44,9,87,20210,6.383
1_2018_87,2018,,45-49,1,87,11420,5.043
2_2018_87,2018,,45-49,2,87,12160,11.588
9_2018_87,2018,,45-49,9,87,23580,8.418
1_2018_87,2018,,50-54,1,87,11290,6.013
2_2018_87,2018,,50-54,2,87,11910,12.902
9_2018_87,2018,,50-54,9,87,23200,9.549
1_2018_87,2018,,55-59,1,87,11250,6.799
2_2018_87,2018,,55-59,2,87,12080,13.583
9_2018_87,2018,,55-59,9,87,23330,10.312
1_2018_87,2018,,60-64,1,87,11370,6.463
2_2018_87,2018,,60-64,2,87,12370,13.736
9_2018_87,2018,,60-64,9,87,23740,10.252
1_2018_87,2018,,65-69,1,87,11620,6.713
2_2018_87,2018,,65-69,2,87,12830,14.143
9_2018_87,2018,,65-69,9,87,24450,10.612
1_2018_87,2018,,70-74,1,87,9650,8.214
2_2018_87,2018,,70-74,2,87,10920,15.687
9_2018_87,2018,,70-74,9,87,20570,12.18
1_2018_87,2018,,75-79,1,87,6120,9.783
2_2018_87,2018,,75-79,2,87,7490,18.221
9_2018_87,2018,,75-79,9,87,13610,14.424
1_2018_87,2018,,80-84,1,87,5410,11.876
2_2018_87,2018,,80-84,2,87,7600,21.13
9_2018_87,2018,,80-84,9,87,13000,17.282
1_2018_87,2018,,85-89,1,87,3860,14.671
2_2018_87,2018,,85-89,2,87,6550,22.892
9_2018_87,2018,,85-89,9,87,10410,19.844
1_2018_87,2018,,90-94,1,87,1660,17.017
2_2018_87,2018,,90-94,2,87,4020,23.383
9_2018_87,2018,,90-94,9,87,5680,21.52
1_2018_87,2018,,95et+,1,87,470,17.585
2_2018_87,2018,,95et+,2,87,1540,24.169
9_2018_87,2018,,95et+,9,87,2010,22.621
1_2018_87,2018,,tsage,1,87,166980,4.645
2_2018_87,2018,,tsage,2,87,185040,9.795
9_2018_87,2018,,tsage,9,87,352030,7.352
1_2018_88,2018,,00-04,1,88,8430,0
2_2018_88,2018,,00-04,2,88,7950,0
9_2018_88,2018,,00-04,9,88,16370,0
1_2018_88,2018,,05-09,1,88,9810,0
2_2018_88,2018,,05-09,2,88,9300,0
9_2018_88,2018,,05-09,9,88,19110,0
1_2018_88,2018,,10-14,1,88,10400,0
2_2018_88,2018,,10-14,2,88,10150,0.128
9_2018_88,2018,,10-14,9,88,20550,0.102
1_2018_88,2018,,15-19,1,88,10700,0.393
2_2018_88,2018,,15-19,2,88,10600,0.698
9_2018_88,2018,,15-19,9,88,21300,0.545
1_2018_88,2018,,20-24,1,88,9410,0.722
2_2018_88,2018,,20-24,2,88,9380,1.62
9_2018_88,2018,,20-24,9,88,18800,1.17
1_2018_88,2018,,25-29,1,88,8750,1.646
2_2018_88,2018,,25-29,2,88,8900,2.853
9_2018_88,2018,,25-29,9,88,17650,2.255
1_2018_88,2018,,30-34,1,88,9120,2.083
2_2018_88,2018,,30-34,2,88,9690,4.127
9_2018_88,2018,,30-34,9,88,18810,3.136
1_2018_88,2018,,35-39,1,88,9860,3.094
2_2018_88,2018,,35-39,2,88,10210,6.173
9_2018_88,2018,,35-39,9,88,20060,4.66
1_2018_88,2018,,40-44,1,88,9620,3.879
2_2018_88,2018,,40-44,2,88,10030,7.256
9_2018_88,2018,,40-44,9,88,19650,5.603
1_2018_88,2018,,45-49,1,88,11780,3.805
2_2018_88,2018,,45-49,2,88,12090,9.18
9_2018_88,2018,,45-49,9,88,23870,6.528
1_2018_88,2018,,50-54,1,88,12280,4.39
2_2018_88,2018,,50-54,2,88,12520,9.864
9_2018_88,2018,,50-54,9,88,24800,7.154
1_2018_88,2018,,55-59,1,88,12250,4.744
2_2018_88,2018,,55-59,2,88,12910,10.046
9_2018_88,2018,,55-59,9,88,25160,7.465
1_2018_88,2018,,60-64,1,88,12220,4.371
2_2018_88,2018,,60-64,2,88,12800,9.148
9_2018_88,2018,,60-64,9,88,25020,6.815
1_2018_88,2018,,65-69,1,88,12290,4.151
2_2018_88,2018,,65-69,2,88,13030,8.667
9_2018_88,2018,,65-69,9,88,25310,6.475
1_2018_88,2018,,70-74,1,88,10060,4.811
2_2018_88,2018,,70-74,2,88,10850,8.92
9_2018_88,2018,,70-74,9,88,20910,6.943
1_2018_88,2018,,75-79,1,88,5880,5.223
2_2018_88,2018,,75-79,2,88,7100,10.403
9_2018_88,2018,,75-79,9,88,12980,8.057
1_2018_88,2018,,80-84,1,88,5120,6.66
2_2018_88,2018,,80-84,2,88,7560,11.611
9_2018_88,2018,,80-84,9,88,12680,9.612
1_2018_88,2018,,85-89,1,88,3220,7.989
2_2018_88,2018,,85-89,2,88,6190,13.305
9_2018_88,2018,,85-89,9,88,9410,11.488
1_2018_88,2018,,90-94,1,88,1270,9.055
2_2018_88,2018,,90-94,2,88,3370,14.748
9_2018_88,2018,,90-94,9,88,4640,13.19
1_2018_88,2018,,95et+,1,88,300,9.797
2_2018_88,2018,,95et+,2,88,1200,13.917
9_2018_88,2018,,95et+,9,88,1500,13.102
1_2018_88,2018,,tsage,1,88,172730,3.055
2_2018_88,2018,,tsage,2,88,185850,6.601
9_2018_88,2018,,tsage,9,88,358570,4.892
1_2018_89,2018,,00-04,1,89,8280,0
2_2018_89,2018,,00-04,2,89,7830,0
9_2018_89,2018,,00-04,9,89,16100,0
1_2018_89,2018,,05-09,1,89,9380,0
2_2018_89,2018,,05-09,2,89,8900,0
9_2018_89,2018,,05-09,9,89,18280,0
1_2018_89,2018,,10-14,1,89,9570,0
2_2018_89,2018,,10-14,2,89,9270,0
9_2018_89,2018,,10-14,9,89,18840,0
1_2018_89,2018,,15-19,1,89,9210,0.304
2_2018_89,2018,,15-19,2,89,9080,0.496
9_2018_89,2018,,15-19,9,89,18290,0.399
1_2018_89,2018,,20-24,1,89,7340,0.695
2_2018_89,2018,,20-24,2,89,7690,1.34
9_2018_89,2018,,20-24,9,89,15020,1.025
1_2018_89,2018,,25-29,1,89,7450,1.383
2_2018_89,2018,,25-29,2,89,8190,2.186
9_2018_89,2018,,25-29,9,89,15630,1.804
1_2018_89,2018,,30-34,1,89,8210,1.997
2_2018_89,2018,,30-34,2,89,9130,3.361
9_2018_89,2018,,30-34,9,89,17350,2.715
1_2018_89,2018,,35-39,1,89,8670,2.629
2_2018_89,2018,,35-39,2,89,9690,5.14
9_2018_89,2018,,35-39,9,89,18360,3.954
1_2018_89,2018,,40-44,1,89,8870,3.53
2_2018_89,2018,,40-44,2,89,9280,6.553
9_2018_89,2018,,40-44,9,89,18150,5.075
1_2018_89,2018,,45-49,1,89,10470,3.849
2_2018_89,2018,,45-49,2,89,10960,8.419
9_2018_89,2018,,45-49,9,89,21430,6.187
1_2018_89,2018,,50-54,1,89,10850,4.434
2_2018_89,2018,,50-54,2,89,11000,10.122
9_2018_89,2018,,50-54,9,89,21840,7.297
1_2018_89,2018,,55-59,1,89,10530,4.766
2_2018_89,2018,,55-59,2,89,11160,10.443
9_2018_89,2018,,55-59,9,89,21690,7.686
1_2018_89,2018,,60-64,1,89,10720,5.335
2_2018_89,2018,,60-64,2,89,11390,10.481
9_2018_89,2018,,60-64,9,89,22110,7.986
1_2018_89,2018,,65-69,1,89,11420,4.704
2_2018_89,2018,,65-69,2,89,11930,9.642
9_2018_89,2018,,65-69,9,89,23340,7.227
1_2018_89,2018,,70-74,1,89,9230,5.463
2_2018_89,2018,,70-74,2,89,9810,11.054
9_2018_89,2018,,70-74,9,89,19030,8.344
1_2018_89,2018,,75-79,1,89,5680,6.826
2_2018_89,2018,,75-79,2,89,6700,12.355
9_2018_89,2018,,75-79,9,89,12390,9.818
1_2018_89,2018,,80-84,1,89,4820,8.799
2_2018_89,2018,,80-84,2,89,6470,14.339
9_2018_89,2018,,80-84,9,89,11290,11.974
1_2018_89,2018,,85-89,1,89,3080,10.602
2_2018_89,2018,,85-89,2,89,5450,16.706
9_2018_89,2018,,85-89,9,89,8530,14.505
1_2018_89,2018,,90-94,1,89,1430,11.905
2_2018_89,2018,,90-94,2,89,3300,17.964
9_2018_89,2018,,90-94,9,89,4730,16.134
1_2018_89,2018,,95et+,1,89,380,14.136
2_2018_89,2018,,95et+,2,89,1360,18.115
9_2018_89,2018,,95et+,9,89,1740,17.241
1_2018_89,2018,,tsage,1,89,155580,3.378
2_2018_89,2018,,tsage,2,89,168570,7.049
9_2018_89,2018,,tsage,9,89,324150,5.287
1_2018_90,2018,,00-04,1,90,3910,0
2_2018_90,2018,,00-04,2,90,3650,0
9_2018_90,2018,,00-04,9,90,7560,0
1_2018_90,2018,,05-09,1,90,4150,0
2_2018_90,2018,,05-09,2,90,4100,0
9_2018_90,2018,,05-09,9,90,8260,0
1_2018_90,2018,,10-14,1,90,4230,0
2_2018_90,2018,,10-14,2,90,4080,0
9_2018_90,2018,,10-14,9,90,8310,0.132
1_2018_90,2018,,15-19,1,90,4280,0.444
2_2018_90,2018,,15-19,2,90,3970,0.705
9_2018_90,2018,,15-19,9,90,8250,0.569
1_2018_90,2018,,20-24,1,90,4310,0.835
2_2018_90,2018,,20-24,2,90,3780,1.481
9_2018_90,2018,,20-24,9,90,8090,1.137
1_2018_90,2018,,25-29,1,90,4080,1.276
2_2018_90,2018,,25-29,2,90,4040,2.082
9_2018_90,2018,,25-29,9,90,8110,1.677
1_2018_90,2018,,30-34,1,90,3990,1.628
2_2018_90,2018,,30-34,2,90,4190,3.106
9_2018_90,2018,,30-34,9,90,8180,2.384
1_2018_90,2018,,35-39,1,90,4040,2.404
2_2018_90,2018,,35-39,2,90,4380,4.48
9_2018_90,2018,,35-39,9,90,8410,3.484
1_2018_90,2018,,40-44,1,90,3890,3.037
2_2018_90,2018,,40-44,2,90,4160,6.678
9_2018_90,2018,,40-44,9,90,8050,4.92
1_2018_90,2018,,45-49,1,90,4510,4.882
2_2018_90,2018,,45-49,2,90,4630,8.659
9_2018_90,2018,,45-49,9,90,9140,6.797
1_2018_90,2018,,50-54,1,90,4580,4.806
2_2018_90,2018,,50-54,2,90,4570,10.125
9_2018_90,2018,,50-54,9,90,9150,7.464
1_2018_90,2018,,55-59,1,90,4180,5.147
2_2018_90,2018,,55-59,2,90,4480,10.57
9_2018_90,2018,,55-59,9,90,8650,7.952
1_2018_90,2018,,60-64,1,90,3970,5.234
2_2018_90,2018,,60-64,2,90,4360,10.518
9_2018_90,2018,,60-64,9,90,8340,8
1_2018_90,2018,,65-69,1,90,3800,4.208
2_2018_90,2018,,65-69,2,90,4230,10.069
9_2018_90,2018,,65-69,9,90,8030,7.295
1_2018_90,2018,,70-74,1,90,3170,4.444
2_2018_90,2018,,70-74,2,90,3440,10.695
9_2018_90,2018,,70-74,9,90,6610,7.696
1_2018_90,2018,,75-79,1,90,1990,5.693
2_2018_90,2018,,75-79,2,90,2390,13.138
9_2018_90,2018,,75-79,9,90,4380,9.76
1_2018_90,2018,,80-84,1,90,1660,7.28
2_2018_90,2018,,80-84,2,90,2320,13.909
9_2018_90,2018,,80-84,9,90,3980,11.139
1_2018_90,2018,,85-89,1,90,1020,8.85
2_2018_90,2018,,85-89,2,90,1890,13.347
9_2018_90,2018,,85-89,9,90,2910,11.773
1_2018_90,2018,,90-94,1,90,390,9.487
2_2018_90,2018,,90-94,2,90,1030,11.284
9_2018_90,2018,,90-94,9,90,1420,10.79
1_2018_90,2018,,95et+,1,90,80,0
2_2018_90,2018,,95et+,2,90,360,7.821
9_2018_90,2018,,95et+,9,90,440,8.39
1_2018_90,2018,,tsage,1,90,66220,2.911
2_2018_90,2018,,tsage,2,90,70040,6.283
9_2018_90,2018,,tsage,9,90,136260,4.644
1_2018_91,2018,,00-04,1,91,45200,0
2_2018_91,2018,,00-04,2,91,43140,0
9_2018_91,2018,,00-04,9,91,88340,0
1_2018_91,2018,,05-09,1,91,45500,0
2_2018_91,2018,,05-09,2,91,43570,0
9_2018_91,2018,,05-09,9,91,89070,0
1_2018_91,2018,,10-14,1,91,42660,0.061
2_2018_91,2018,,10-14,2,91,41270,0.075
9_2018_91,2018,,10-14,9,91,83930,0.068
1_2018_91,2018,,15-19,1,91,38440,0.315
2_2018_91,2018,,15-19,2,91,38610,0.606
9_2018_91,2018,,15-19,9,91,77050,0.461
1_2018_91,2018,,20-24,1,91,35160,0.731
2_2018_91,2018,,20-24,2,91,39480,1.249
9_2018_91,2018,,20-24,9,91,74640,1.005
1_2018_91,2018,,25-29,1,91,37810,1.066
2_2018_91,2018,,25-29,2,91,44320,1.543
9_2018_91,2018,,25-29,9,91,82130,1.324
1_2018_91,2018,,30-34,1,91,39250,1.47
2_2018_91,2018,,30-34,2,91,46380,2.365
9_2018_91,2018,,30-34,9,91,85630,1.955
1_2018_91,2018,,35-39,1,91,40200,1.896
2_2018_91,2018,,35-39,2,91,45730,3.738
9_2018_91,2018,,35-39,9,91,85920,2.876
1_2018_91,2018,,40-44,1,91,41100,2.518
2_2018_91,2018,,40-44,2,91,43250,5.343
9_2018_91,2018,,40-44,9,91,84360,3.967
1_2018_91,2018,,45-49,1,91,43210,3.33
2_2018_91,2018,,45-49,2,91,45270,6.945
9_2018_91,2018,,45-49,9,91,88480,5.18
1_2018_91,2018,,50-54,1,91,42280,3.82
2_2018_91,2018,,50-54,2,91,43610,8.074
9_2018_91,2018,,50-54,9,91,85890,5.98
1_2018_91,2018,,55-59,1,91,39130,4.232
2_2018_91,2018,,55-59,2,91,40840,9.013
9_2018_91,2018,,55-59,9,91,79970,6.674
1_2018_91,2018,,60-64,1,91,31830,4.298
2_2018_91,2018,,60-64,2,91,33700,8.905
9_2018_91,2018,,60-64,9,91,65530,6.667
1_2018_91,2018,,65-69,1,91,26890,4.176
2_2018_91,2018,,65-69,2,91,29870,8.832
9_2018_91,2018,,65-69,9,91,56760,6.626
1_2018_91,2018,,70-74,1,91,22810,4.932
2_2018_91,2018,,70-74,2,91,25570,9.414
9_2018_91,2018,,70-74,9,91,48380,7.301
1_2018_91,2018,,75-79,1,91,15010,6.083
2_2018_91,2018,,75-79,2,91,17980,10.955
9_2018_91,2018,,75-79,9,91,32990,8.738
1_2018_91,2018,,80-84,1,91,11940,7.175
2_2018_91,2018,,80-84,2,91,16070,12.269
9_2018_91,2018,,80-84,9,91,28010,10.097
1_2018_91,2018,,85-89,1,91,7420,8.864
2_2018_91,2018,,85-89,2,91,12200,14.755
9_2018_91,2018,,85-89,9,91,19620,12.527
1_2018_91,2018,,90-94,1,91,2870,10.585
2_2018_91,2018,,90-94,2,91,6780,16.399
9_2018_91,2018,,90-94,9,91,9650,14.668
1_2018_91,2018,,95et+,1,91,690,11.337
2_2018_91,2018,,95et+,2,91,2710,17.803
9_2018_91,2018,,95et+,9,91,3400,16.495
1_2018_91,2018,,tsage,1,91,609400,2.351
2_2018_91,2018,,tsage,2,91,660330,4.89
9_2018_91,2018,,tsage,9,91,1269720,3.671
1_2018_92,2018,,00-04,1,92,54250,0
2_2018_92,2018,,00-04,2,92,51340,0
9_2018_92,2018,,00-04,9,92,105590,0
1_2018_92,2018,,05-09,1,92,51500,0
2_2018_92,2018,,05-09,2,92,49110,0
9_2018_92,2018,,05-09,9,92,100610,0
1_2018_92,2018,,10-14,1,92,47620,0.078
2_2018_92,2018,,10-14,2,92,45340,0.068
9_2018_92,2018,,10-14,9,92,92970,0.073
1_2018_92,2018,,15-19,1,92,42120,0.432
2_2018_92,2018,,15-19,2,92,42370,0.746
9_2018_92,2018,,15-19,9,92,84490,0.589
1_2018_92,2018,,20-24,1,92,38360,0.949
2_2018_92,2018,,20-24,2,92,45740,1.554
9_2018_92,2018,,20-24,9,92,84100,1.278
1_2018_92,2018,,25-29,1,92,49500,1.333
2_2018_92,2018,,25-29,2,92,60300,1.935
9_2018_92,2018,,25-29,9,92,109800,1.664
1_2018_92,2018,,30-34,1,92,54050,1.625
2_2018_92,2018,,30-34,2,92,64620,2.594
9_2018_92,2018,,30-34,9,92,118670,2.152
1_2018_92,2018,,35-39,1,92,54960,2.291
2_2018_92,2018,,35-39,2,92,63330,4.041
9_2018_92,2018,,35-39,9,92,118290,3.228
1_2018_92,2018,,40-44,1,92,52890,3.022
2_2018_92,2018,,40-44,2,92,58810,5.767
9_2018_92,2018,,40-44,9,92,111700,4.467
1_2018_92,2018,,45-49,1,92,53160,3.883
2_2018_92,2018,,45-49,2,92,58480,7.469
9_2018_92,2018,,45-49,9,92,111640,5.761
1_2018_92,2018,,50-54,1,92,48710,4.613
2_2018_92,2018,,50-54,2,92,55260,8.633
9_2018_92,2018,,50-54,9,92,103970,6.749
1_2018_92,2018,,55-59,1,92,43470,5.188
2_2018_92,2018,,55-59,2,92,50330,9.412
9_2018_92,2018,,55-59,9,92,93800,7.454
1_2018_92,2018,,60-64,1,92,35440,4.904
2_2018_92,2018,,60-64,2,92,42000,9.409
9_2018_92,2018,,60-64,9,92,77440,7.348
1_2018_92,2018,,65-69,1,92,30620,4.692
2_2018_92,2018,,65-69,2,92,37400,9.534
9_2018_92,2018,,65-69,9,92,68030,7.354
1_2018_92,2018,,70-74,1,92,26980,5.26
2_2018_92,2018,,70-74,2,92,31740,10.383
9_2018_92,2018,,70-74,9,92,58720,8.03
1_2018_92,2018,,75-79,1,92,18180,5.946
2_2018_92,2018,,75-79,2,92,22330,11.905
9_2018_92,2018,,75-79,9,92,40510,9.231
1_2018_92,2018,,80-84,1,92,14060,7.469
2_2018_92,2018,,80-84,2,92,20090,13.158
9_2018_92,2018,,80-84,9,92,34140,10.816
1_2018_92,2018,,85-89,1,92,9690,10.441
2_2018_92,2018,,85-89,2,92,17290,15.829
9_2018_92,2018,,85-89,9,92,26980,13.893
1_2018_92,2018,,90-94,1,92,4400,11.452
2_2018_92,2018,,90-94,2,92,10400,18.162
9_2018_92,2018,,90-94,9,92,14800,16.167
1_2018_92,2018,,95et+,1,92,1240,12.823
2_2018_92,2018,,95et+,2,92,4630,20.026
9_2018_92,2018,,95et+,9,92,5870,18.504
1_2018_92,2018,,tsage,1,92,731190,2.728
2_2018_92,2018,,tsage,2,92,830910,5.464
9_2018_92,2018,,tsage,9,92,1562100,4.183
1_2018_93,2018,,00-04,1,93,64970,0
2_2018_93,2018,,00-04,2,93,61810,0
9_2018_93,2018,,00-04,9,93,126770,0
1_2018_93,2018,,05-09,1,93,60740,0
2_2018_93,2018,,05-09,2,93,57690,0
9_2018_93,2018,,05-09,9,93,118430,0
1_2018_93,2018,,10-14,1,93,53400,0.026
2_2018_93,2018,,10-14,2,93,51280,0.021
9_2018_93,2018,,10-14,9,93,104680,0.024
1_2018_93,2018,,15-19,1,93,45860,0.172
2_2018_93,2018,,15-19,2,93,47010,0.289
9_2018_93,2018,,15-19,9,93,92860,0.232
1_2018_93,2018,,20-24,1,93,39990,0.483
2_2018_93,2018,,20-24,2,93,47820,0.74
9_2018_93,2018,,20-24,9,93,87820,0.623
1_2018_93,2018,,25-29,1,93,47430,0.776
2_2018_93,2018,,25-29,2,93,59550,1.115
9_2018_93,2018,,25-29,9,93,106980,0.965
1_2018_93,2018,,30-34,1,93,52380,1.155
2_2018_93,2018,,30-34,2,93,63300,1.705
9_2018_93,2018,,30-34,9,93,115680,1.456
1_2018_93,2018,,35-39,1,93,54780,1.729
2_2018_93,2018,,35-39,2,93,60950,2.697
9_2018_93,2018,,35-39,9,93,115730,2.239
1_2018_93,2018,,40-44,1,93,53470,2.037
2_2018_93,2018,,40-44,2,93,54340,3.848
9_2018_93,2018,,40-44,9,93,107800,2.95
1_2018_93,2018,,45-49,1,93,51840,2.537
2_2018_93,2018,,45-49,2,93,51760,5.048
9_2018_93,2018,,45-49,9,93,103600,3.791
1_2018_93,2018,,50-54,1,93,49200,2.88
2_2018_93,2018,,50-54,2,93,49920,6.179
9_2018_93,2018,,50-54,9,93,99110,4.541
1_2018_93,2018,,55-59,1,93,44720,3.524
2_2018_93,2018,,55-59,2,93,47140,7.06
9_2018_93,2018,,55-59,9,93,91860,5.339
1_2018_93,2018,,60-64,1,93,37600,3.705
2_2018_93,2018,,60-64,2,93,41100,7.144
9_2018_93,2018,,60-64,9,93,78700,5.501
1_2018_93,2018,,65-69,1,93,31390,3.721
2_2018_93,2018,,65-69,2,93,33730,7.459
9_2018_93,2018,,65-69,9,93,65120,5.657
1_2018_93,2018,,70-74,1,93,24620,4.029
2_2018_93,2018,,70-74,2,93,24350,8.511
9_2018_93,2018,,70-74,9,93,48970,6.257
1_2018_93,2018,,75-79,1,93,15790,4.796
2_2018_93,2018,,75-79,2,93,16590,9.809
9_2018_93,2018,,75-79,9,93,32370,7.364
1_2018_93,2018,,80-84,1,93,11270,6.716
2_2018_93,2018,,80-84,2,93,15000,11.806
9_2018_93,2018,,80-84,9,93,26270,9.622
1_2018_93,2018,,85-89,1,93,6720,8.007
2_2018_93,2018,,85-89,2,93,11920,13.009
9_2018_93,2018,,85-89,9,93,18630,11.205
1_2018_93,2018,,90-94,1,93,2580,10.186
2_2018_93,2018,,90-94,2,93,5880,15.462
9_2018_93,2018,,90-94,9,93,8460,13.852
1_2018_93,2018,,95et+,1,93,620,9.032
2_2018_93,2018,,95et+,2,93,2160,16.174
9_2018_93,2018,,95et+,9,93,2780,14.583
1_2018_93,2018,,tsage,1,93,749350,1.806
2_2018_93,2018,,tsage,2,93,803270,3.578
9_2018_93,2018,,tsage,9,93,1552620,2.723
1_2018_94,2018,,00-04,1,94,47450,0
2_2018_94,2018,,00-04,2,94,45890,0
9_2018_94,2018,,00-04,9,94,93340,0
1_2018_94,2018,,05-09,1,94,45190,0
2_2018_94,2018,,05-09,2,94,43300,0
9_2018_94,2018,,05-09,9,94,88490,0
1_2018_94,2018,,10-14,1,94,41360,0.041
2_2018_94,2018,,10-14,2,94,39470,0
9_2018_94,2018,,10-14,9,94,80830,0.032
1_2018_94,2018,,15-19,1,94,37340,0.268
2_2018_94,2018,,15-19,2,94,37560,0.447
9_2018_94,2018,,15-19,9,94,74900,0.358
1_2018_94,2018,,20-24,1,94,34670,0.727
2_2018_94,2018,,20-24,2,94,41310,1.157
9_2018_94,2018,,20-24,9,94,75990,0.961
1_2018_94,2018,,25-29,1,94,41210,1.175
2_2018_94,2018,,25-29,2,94,51390,1.74
9_2018_94,2018,,25-29,9,94,92600,1.488
1_2018_94,2018,,30-34,1,94,43940,1.409
2_2018_94,2018,,30-34,2,94,53670,2.117
9_2018_94,2018,,30-34,9,94,97610,1.798
1_2018_94,2018,,35-39,1,94,44700,2.016
2_2018_94,2018,,35-39,2,94,51740,3.373
9_2018_94,2018,,35-39,9,94,96440,2.744
1_2018_94,2018,,40-44,1,94,44080,2.693
2_2018_94,2018,,40-44,2,94,47210,5.281
9_2018_94,2018,,40-44,9,94,91290,4.031
1_2018_94,2018,,45-49,1,94,44740,3.335
2_2018_94,2018,,45-49,2,94,47600,6.708
9_2018_94,2018,,45-49,9,94,92340,5.074
1_2018_94,2018,,50-54,1,94,42350,3.946
2_2018_94,2018,,50-54,2,94,46280,8.205
9_2018_94,2018,,50-54,9,94,88630,6.17
1_2018_94,2018,,55-59,1,94,40070,4.577
2_2018_94,2018,,55-59,2,94,43330,9.027
9_2018_94,2018,,55-59,9,94,83400,6.888
1_2018_94,2018,,60-64,1,94,33360,4.272
2_2018_94,2018,,60-64,2,94,36960,9.004
9_2018_94,2018,,60-64,9,94,70320,6.759
1_2018_94,2018,,65-69,1,94,27850,4.482
2_2018_94,2018,,65-69,2,94,32350,9.247
9_2018_94,2018,,65-69,9,94,60190,7.042
1_2018_94,2018,,70-74,1,94,23230,4.856
2_2018_94,2018,,70-74,2,94,26650,10.071
9_2018_94,2018,,70-74,9,94,49880,7.642
1_2018_94,2018,,75-79,1,94,15330,6.029
